#key	synopsis
1945kiii	1945k III è uno di quei &quot;prodotti clone/derivati&quot; che tenta di sfruttare il successo di una grande saga prendendone gli elementi costitutivi e aggiungendo un tocco speciale, che in questo caso consiste in una radicalizzazione abbastanza chiara dall'universo di Strikers 1945. .
19xx	19XX: The War Against Destiny è un gioco arcade sparatutto a scorrimento verticale realizzato da Capcom nel 1995 (protetto da copyright nel 1996). Il gioco è il quarto di una serie di sparatutto verticali della seconda guerra mondiale realizzati da Capcom. La storia si svolge prima di una guerra immaginaria (quindi, il 19XX) mentre un pilota solitario cerca di sconfiggere un intero esercito / organizzazione malvagia dall'inizio di un'altra guerra mondiale, che presto degrada in un'apocalisse nucleare.
1on1gov	Un divertente gioco di basket per uno o due giocatori. Si gioca uno contro uno a basket di strada, deve usare le tue abilità in campo come la mossa di guardia, il dribbling e le schiacciate, ma includendo alcune tattiche illegali come pugni e calci ma senza fallo, è solo competere e vincere la partita, non importa come!
2020bb	Nel 2020, il baseball finalmente si è evoluto. Nel 2020 non esiste più il baseball professionale convenzionale. Il baseball progettato dalla Super Baseball Association è stato molto popolare ed è lo sport migliore. Tuttavia, la verità è che l'associazione ha utilizzato una colossale somma di denaro per promuovere il Super Baseball come show business. Hanno manipolato l'abilità di ogni giocatore usando il computer di controllo per decidere segretamente la vittoria o la sconfitta in ogni partita. I giocatori che lo sapevano hanno rimosso le parti di collegamento del computer per giocare a baseball. Alla fine, al Cyber Egg Stadium si giocherà un gioco leale.
25pacman	Modello in edizione limitata Pac-Man 25th Anniversary. Goditi ore di gioco con i &quot;Greatest Hits&quot; nella storia dei videogiochi: Pac-Man, Ms. Pac-Man e Galaga. LONGEVITÀ: NON ci sono altri titoli classici che hanno guadagnato così tanto per oltre due decenni! Cabinet in EDIZIONE LIMITATA Gioco selezionabile dall'operatore originale o veloce Pac-Man e Ms. Pac-Man. Gioco selezionabile dall'operatore originale o rapido Galaga
39in1	Una vasta raccolta include i seguenti giochi: 1. &quot;Ms. Pac-Man&quot; 2. &quot;Galaga&quot; 3. &quot;Frogger&quot; 4. &quot;Donkey Kong&quot; 5. &quot;Donkey Kong Jr.&quot; 6. &quot;Donkey Kong 3&quot; 7. &quot;Galaxian&quot; 8. &quot;Dig Dug&quot; 9. &quot;Crush Roller&quot; 10. &quot;Mr. Do!&quot; 11. &quot;Space Invaders&quot; 12. &quot;Pac-Man&quot; 13. &quot;Galaga 3&quot; 14. &quot;Gyruss&quot; 15. &quot;Tank Battalion&quot; 16. &quot;1942&quot; 17. &quot;Lady Bug&quot; 18. &quot;Burger Time&quot; 19. &quot;Mappy&quot; 20. &quot;Centipede&quot; 21. &quot;Millipede&quot; 22. &quot;Jr. Pac-Man&quot; 23. &quot;Pengo&quot; 24. &quot;Phoenix&quot; 25. &quot;Time Pilot&quot; 26. &quot;Super Cobra&quot; 27. &quot;Hustler&quot; 28. &quot;Space Panic&quot; 29. &quot;Super Breakout&quot; 30. &quot;New Rally-X&quot; 31. &quot;Arkanoid&quot; 32. &quot;Qix&quot; 33. &quot;Juno First&quot; 34. &quot;Xevious&quot; 35. &quot;Mr. Do's Castle&quot; 36. &quot;Moon Cresta&quot; 37. &quot;Pinball Action&quot; 38. &quot;Scramble&quot; 39. &quot;Super Pac-Man&quot;
3bagfull	Un semplice gioco di slot machine in cui vinci o perdi crediti a seconda del tuo risultato.
3countb	3 Count Bout è un gioco di combattimento uno contro uno. Scegli tra dieci lottatori che hanno i loro attacchi di potere. Ci sono dieci round nel gioco e ognuno di essi ti fa combattere altri wrestler che sono molto più duri dei precedenti. Puoi sconfiggere ognuno mordendo, calciando ed eseguendo altre mosse fino al punto in cui il loro indicatore di danno è vuoto. Ma solo perché è vuoto non significa che tu vinca. Devi bloccarlo per il famigerato conteggio dei tre. Dispone anche di battaglie competitive di gioco e tag match.
3in1semi	Compilation di 3 giochi: &quot;New Hyperman&quot;, &quot;Hyperman&quot; e &quot;Cookie & Bibis&quot;.
3on3dunk	3 On 3 Dunk Madness è un gioco di basket simile a &quot;NBA Jam&quot;
3wonders	Three Wonders contiene tre giochi tra i quali un giocatore può scegliere:nnMidnight Wanderers: Quest for the Chariot - Un gioco di piattaforma che vede il giocatore controllare uno hobbit di nome Lou e il suo compagno di viaggio, Siva, per correre, arrampicarsi e sparare ai nemici. Chariot: Adventure through the Sky - Un gioco sparatutto con i personaggi di Midnight Wanderers, ma in un gioco in stile Gradius. Non tirare - Un puzzle game simile a giochi come la serie Eggerland, Pengo e il puzzle game di Capcom Pirate Ship Higemaru. Coinvolge il giocatore che controlla un coniglio chiamato Don (giocatore 1) o uno scoiattolo chiamato Pull (giocatore 2), spingendo i blocchi per schiacciare i mostri.
3x3puzzl	Una raccolta &quot;hot&quot; di 3 giochi di logica
40love	Forty-Love simula una partita di tennis con una prospettiva dall'alto verso il basso, in cui il giocatore controlla uno dei personaggi in campo. A differenza di altri giochi di tennis dell'epoca, Forty-Love incorpora alcuni elementi strategici e si distingue per i suoi controlli intuitivi, che consentono ai giocatori di eseguire diversi tipi di colpi per sconfiggere il loro avversario. Il gioco si ispira all'atmosfera e all'intensità di una vera partita di tennis, in cui il giocatore deve anticipare i movimenti dell'avversario e usare abilità come il servizio, il dritto e il rovescio. Forty-Love è considerato un pioniere dei videogiochi sportivi dell'epoca ed è ricordato come un classico di Taito.
4dwarrio	4-D Warriors è uno strano spazio profondo sparagli su, che apparentemente ha una 4a dimensione. Il gioco è uno sparatutto a scorrimento laterale in cui prendi il controllo di un guerriero spaziale a propulsione jetpack che viaggia tra universi paralleli e wormhole durante il gioco. Volando sopra il campo di gioco, finisci in un universo alternativo. Viaggi avanti e indietro sconfiggendo i nemici finché non raggiungi una creatura boss. In alcune occasioni apparirà un wormhole nel mezzo del campo di gioco e verrai portato in mondi ancora più strani...
4enraya	Un gioco di puzzle dalla Spagna. Allinea i tuoi pezzi 4 di fila verticalmente, orizzontalmente o diagonalmente. Puoi anche sparare al pezzo del tuo avversario per annullare il suo turno.
4in1	Questo sistema multi-gioco ti consente di scegliere tra quattro diversi giochi; &quot;Galactic Convoy&quot;, &quot;Scramble Pt2&quot;, &quot;Galaxian Pt5&quot; e &quot;The Ghost Muncher Pt3&quot;.
720	Il gioco ci mette nei panni di un intrepido skateboarder che vive a Skate City. Inizialmente inizieremo con un numero di biglietti che possiamo utilizzare per organizzare eventi, che si trovano in diverse parti della città. Per raggiungerli andremo in giro per il quartiere e potremo eseguire tutta una serie di trucchi sull'arredo urbano, che ci permetteranno di accumulare punti e ottenere nuovi biglietti.
7mezzo	Il 7 e mezzo è un gioco di carte italiano simile al Blackjack. Lo scopo del gioco è quello di far avvicinare il totale delle proprie carte a più di 7 e mezzo delle carte del banco, ma non più di 7 e mezzo. Il 7 e mezzo si gioca con un mazzo di 40 carte. Puoi scegliere tra carte napoletane o stile spagnolo.
7ordi	7 Ordi è un gioco di sette carte. Una volta che il giocatore raggiunge il numero minimo di crediti, al giocatore viene distribuita una mano. Vengono distribuite tre carte al giocatore e al computer e viene scelta una carta da mostrare a faccia in su. Successivamente viene distribuita una carta e ha luogo un giro di puntate. Vengono distribuite altre due carte scoperte con un giro di puntate dopo ognuna. Quindi viene distribuita un'altra carta coperta con un altro giro di puntate. Se il giocatore vince, allora il giocatore può scegliere di prendere le sue vincite o giocare un mini-gioco in cui scommette se la carta successiva sarà una carta bassa (1-5), una carta alta (6-10) o una figura (J,Q,K). Dopo ogni ipotesi vincente il giocatore può scegliere di continuare o abbandonare. Le mani vengono distribuite fino a quando i crediti del giocatore scendono al di sotto del livello minimo per giocare.
88games	Konami '88 (anche conosciuto come '88 Games o Hyper Sports Special) è il terzo capitolo della serie &quot;Track & Field&quot; di Konami. Come il nome indica, è basato (ma senza essere un titolo ufficiale) sulle Olimpiadi di Seoul del 1988. Il giocatore deve competere su 8 specialità: 100m piani, salto in lungo, 400m staffetta, tiro a volo, 110m ostacoli, tiro con l'arco, salto in alto e lancio del giavellotto alla ricerca della qualificazione.
8ball	Un emozionante gioco di biliardo! Imbuca tutte le palline colorate e scegli quella nera. Posiziona il cursore (in un punto qualsiasi del tavolo) e poi spara. È fantastico! È Video 8 Ball. TABELLA CAMBIA COLORE PROVA PER IL TOP RACK BONUS: 5000 PUNTI
8ballact	Eight Ball Action è un gioco di biliardo con le seguenti regole: Ogni tasca ha un moltiplicatore che, combinato con il numero della palla affondata, determina il punteggio. I giocatori hanno tre possibilità di affondare una palla; in caso contrario, il turno passa al giocatore successivo. Affondare una palla garantisce tre possibilità aggiuntive di imbucarne un'altra. Commettere un fallo comporta la perdita del turno.
9ballsht	9-Ball Shootout! È un gioco arcade di biliardo 3D per 1 o 2 giocatori. Puoi selezionare diverse modalità: Nine Ball, Eight Ball o Straight Pool. Se batti un giocatore, un altro migliore della sua squadra ti sfiderà.
aafb	Eccitante! Autentico! Il miglior videogioco sportivonnRUN PLAY e PASS PLAY. Quale scegliere di attaccare !? Seleziona una delle otto formazioni. I giocatori sono liberi di usare il calcio o il field goal, così possono godersi un gioco emozionante ed emozionante come un gioco reale. &quot;ALL AMERICAN FOOTBALL&quot; può essere giocato da un solo giocatore o insieme al suo amico. Ti assicuriamo che diventerà il gioco numero 1 nella tua località!
abcheck	Sfida la tua conoscenza e creatività con il quiz bizzarro &quot;Abnormal Check&quot; di Namco (1996). Domande e sfide insolite ti aspettano in questo arcade giapponese pieno di grafica semplice e gameplay avvincente.
abcop	AB Cop è un gioco di corse a tema futuristico di Sega in cui il giocatore assume il ruolo di un agente delle forze dell'ordine - in sella a una hover-bike pesantemente corazzata e pesantemente armata - che deve inseguire e distruggere gli autori di una rapina a mano armata prima del tempo il limite scade. AB Cop ricorda moltissimo la superba leggenda delle corse di Taito, &quot;Chase HQ&quot;, pubblicata due anni prima.
aburner	After Burner è un altro gioco Sega 3-D reso con la loro superba tecnologia di ridimensionamento degli sprite; questa volta mettendo il giocatore al posto di un potente caccia a reazione. Una serie di ambienti colorati e in rapido movimento attendono il giocatore, mentre affronta orde di aerei nemici intenti a distruggere il giocatore.
aburner2	After Burner è un altro gioco Sega reso con la loro allora onnipresente tecnologia di ridimensionamento degli sprite 3-D; questa volta mettendo il giocatore al posto di un potente caccia a reazione F14 Tomcat. I giocatori devono farsi strada attraverso 21 livelli colorati e in rapido movimento, abbattendo ondate di combattenti nemici ed evitando i missili nemici in arrivo. L'F14 è dotato di una mitragliatrice e di un numero limitato di missili a ricerca. La pistola ha munizioni infinite e il puntamento si ottiene manovrando il Tomcat in modo che il cursore di puntamento situato proprio di fronte al jet sia posizionato su un caccia nemico.
ace	Un gioco di combattimento aereo per due giocatori in cui ogni giocatore controlla un biplano e tenta di far cadere il proprio avversario. Quando l'aereo di un giocatore viene colpito, il pilota salta fuori e scende lentamente con il suo paracadute.
aceattac	Ace Attacker è un gioco di pallavolo con vista dall'alto per uno o due giocatori. Sono disponibili otto nazionali (Brasile, Cuba, Francia, Italia, Giappone, Corea, Russia, USA) e le partite sono suddivise in sei livelli, da una partita a eliminazione diretta e tre partite del girone alla semifinale e poi alla finale. Il livello di difficoltà dell'avversario del computer aumenta in tre fasi, da principiante a intermedio, passando per esperto.
acrobatm	Acrobat Mission è un piccolo sparatutto verticale, con una grafica semplice e colorata che a volte ricorda un cartone animato. Le armi rimarranno invariate (onda, toner, carica, bomba) e il gioco sarà facile. Anche la musica troppo ripetitiva è fastidiosa. Infine provatelo, potrebbe piacervi.
actionhw	L'universo è composto da numerose scene in quattro ambienti tipici di Hollywood: Temples of Chaos, Escaliwood, Transilvania e Galaxy War. Interpreti nei panni di un attore che deve recitare in un tempo limitato non appena la telecamera gira. Dovrai percorrere i corridoi per restituire tutte le tessere eliminando i nemici e raccogliendo i tanti bonus, spesso nascosti. E se la tua interpretazione è all'altezza, di tanto in tanto riceverai anche un Oscar... Un Gauntlet piuttosto piacevole e ritmato.
ad2083	A.D. 2083 è uno sparatutto arcade pseudo-3D a scorrimento a 8 direzioni pubblicato da Midcoin nel 1983, ambientato nel 2083. Il gameplay è simile a &quot;Time Pilot&quot;, tranne per il fatto che i nemici possono apparire da terra o &quot;fondersi&quot; in battaglia da lontano.
adillor	Un gioco di corse in cui il giocatore controlla il suo personaggio con una trackball.
adpoker	Un gioco di Poker da casinò.
aerofgt	Nel videogioco ci sono un totale di 8 diversi piloti con il proprio aereo e nazionalità: Blaster Keaton (F/A-18 Hornet) e Keith Bishop (F-14 Tomcat) dagli Stati Uniti; Hien (FSX) e Mao Mao (F-15 Eagle) dal Giappone; Kohful The Viking (AJ-37) e Tee-Bee 10 (JAS 39 Gripen) dalla Svezia; Lord River N. White (Tornado IDS) e William Syd Pride (AV-8 Harrier II) dalla Gran Bretagna. Dovremo scegliere una nazionalità e piloteremo l'aereo del primo dei piloti e, nel caso della modalità cooperativa con due giocatori, il secondo giocatore otterrà il secondo pilota della nazionalità scelta dal primo giocatore. Curiosamente, le scene finali alla fine del gioco variano a seconda della scelta di una nazionalità o dell'altra. Una volta scelto il nostro personaggio, dovremo pilotare attraverso sette livelli pieni di navi nemiche.
aerofgts	Aero Fighters Special sembra molto più contemporaneo rispetto agli episodi precedenti. Ci sono più proiettili qui di qualsiasi altro episodio della serie e alcuni elementi di &quot;danmaku&quot;, anche se non abbastanza per impedirgli di sembrare vecchia scuola. Anche le dimensioni delle hit box sono ridotte, aggiungendo un aspetto più moderno, sebbene questo non offra alcun tipo di vantaggio. Sonic Wings Special è anche il gioco più grande della serie, con 17 livelli. Ne vengono giocati solo nove per round e, se viene scelto un combattente segreto, si ottiene una versione alternativa di quel livello. Contando le versioni alternative di ogni livello, si ottengono 34 possibili livelli totali da giocare. Tutti questi livelli sono remix dei livelli dei primi tre giochi, Aero Fighters 1, 2 e 3. Quale giocherai viene deciso in base al tuo punteggio dopo il livello 4.
afighter	Action Fighter è un gioco di guida / sparatutto in testa di Sega che prende in prestito pesantemente dal classico di Bally Midway del 1983, &quot;Spy Hunter&quot;. Il giocatore inizia il gioco in sella a una moto. Nei livelli successivi è possibile guidare un'auto sportiva, un passeggino da spiaggia, una barca, un elicottero e persino un'auto da corsa di Formula 1. Tutti i veicoli sono, ovviamente, completamente armati per affrontare i numerosi veicoli nemici e postazioni di armi intente a fermare i progressi del giocatore. I livelli dell'elicottero giocano come un semplice sparatutto a scorrimento verticale e assomigliano più di una passeggera a &quot;Xevious&quot; di Namco.
agallet	Il giocatore controlla un jet da combattimento e spara ai nemici in aria e a terra, raccoglie potenziamenti e sconfigge i boss per avanzare di livello. Il giocatore deve raccogliere quattro potenziamenti per potenziare la propria arma. Ci sono quattro tipi di armi: L, un'arma laser, S, un drone di supporto, M, un missile tracciante e F, gatling Fire, un proiettile vulcaniano sparso. Sono disponibili quattro livelli di potenziamenti per ogni arma, tuttavia ogni livello richiede la raccolta di quattro gettoni potenziamento. Ci sono anche due speciali armi &quot;bomba&quot; disponibili per la raccolta: Energy Spark verde per uno sciame di bombe a bassa potenza che coprono lo schermo e Thunder Drive blu per un attacco più stretto e mirato. L'Energy Spark elimina tutti i proiettili dallo schermo, mentre il Thunder Drive elimina solo i proiettili che toccano effettivamente l'esplosione. Questa esplosione inizia momentaneamente sopra il giocatore, ma si sposta rapidamente in avanti per una breve distanza e rimane ferma per alcuni secondi prima di dissiparsi.
agress	Gioco di puzzle veloce con ambientazione di guerra. La partita si svolge tra due fazioni (un avversario controllato dal computer o un secondo giocatore) su uno schermo fisso. Le due fazioni controllano ciascuna un veicolo lanciatore in grado di lanciare missili. Il giocatore deve ricostruire la forma come mostrato nella finestra in alto. Questo si fa risolvendo un enigma scivolante. Se una forma si forma sopra un blocco missile, il missile viene lanciato e collidere o con un missile dell'avversario o con il veicolo lanciatore. Il giocatore deve pianificare di muovere la forma in una certa direzione per coprire quanti più missili possibile.
ainferno	Un gioco di simulazione di salvataggio in elicottero con una grafica basata su poligoni abbastanza buona per l'epoca.
airattck	Le navi del giocatore attraversano un totale di sette livelli combattendo molti nemici e più boss di fine livello. Ogni nave giocatore aveva un tiro Normale semiautomatico e un Magazzino Bombe, che appariva come una grande Fenice. I giocatori hanno a disposizione un totale di quattro diversi potenziamenti per le armi tra cui scegliere.
airbustr	Air Buster è un videogioco sparatutto a scorrimento orizzontale prodotto da Kaneko e co-distribuito da Namco per le sale giochi nel 1990. Successivamente è stato portato su PC Engine/TurboGrafx-16 (con il titolo Aero Blasters) e per Mega Drive/Genesis nel 1991. In Air Buster, il giocatore controlla un jet da combattimento progettato anche per i viaggi nello spazio e spara ai nemici, raccoglie potenziamenti e sconfigge i boss per avanzare di livello. I giocatori scelgono tra uno dei due Blaster e attraversano sei livelli. I Blaster possono equipaggiare una di sette armi. Le armi includono lo Striker che aggiunge ulteriore potenza di fuoco attraverso le Options allineate verticalmente, il Reverse che spara due colpi diagonali dalla parte posteriore della nave, il Six Way Shot che spara colpi semiautomatici in sei direzioni e l'Homing Shot che insegue i nemici tutto intorno allo schermo. Le altre tre armi sono basate su Missili che variano da Rossi a fuoco diretto e Verdi a ricerca. C'è anche l'elemento Border che circonda la parte anteriore della nave, impedendole di schiantarsi contro oggetti in primo piano. Gli unici altri oggetti includono potenziamenti che aumentano la potenza di tiro standard della nave e punti bonus che compaiono con il segno del simbolo del dollaro.
airtrix	Air Trix è un eccellente gioco di skateboard in stile trick. Il giocatore si alza e manovra un controller in stile skateboard che consente al personaggio del giocatore di eseguire prese di coda, giri e altre mosse.
airwlkrs	Air Walkers è un gioco di basket inedito di Data East su hardware Sega Model2. Per fortuna, un prototipo è stato scaricato per evitare che questo gioco venisse completamente dimenticato.
airwolf	Basato su una nota serie TV Airwolf, è uno sparatutto a scorrimento orizzontale. In esso, a bordo del nostro super elicottero, affrontiamo orde di nemici sia aerei che terrestri al suono della musica martellante della serie.
ajax	Al giocatore è stato emesso un ordine di emergenza. Deve salvare la terra dall'essere conquistata dalle forze nemiche. Sale sul suo elicottero e si prepara per un intenso combattimento aereo. Sparando agli aerei nemici in arrivo e bombardando i nemici sottostanti, cerca di farsi strada attraverso le diverse fasi per raggiungere la base nemica. Quando termina la prima fase, viene trasportato alla sua prossima missione da una portaerei. Il giocatore deve anche fare attenzione ai nemici invisibili e agli attacchi a sorpresa. Diversi tipi di potenziamenti possono essere ottenuti durante il gioco. Questi includono: '3' 3 vie: i proiettili sparano in avanti, a destra e a sinistra. 'L' Laser: il giocatore può sparare con doppi laser. 'T' Triple: vengono lanciati missili che si espandono in tre direzioni davanti. 'V' Vulcan: i proiettili rapidi vengono sparati nelle direzioni controllate. 'B' Bomba: missili aria-terra che possono essere potenziati due volte. 'O' Orbital: un piccolo drone che utilizza le stesse armi dell'elicottero che può essere ottenuto eliminando una formazione speciale di piccoli nemici rossi. C'è una super arma aggiuntiva che distrugge tutti i nemici sullo schermo contemporaneamente. Tuttavia, l'uso di quest'arma è limitato. Ajax contiene 2 diversi tipi di livelli: 2-D e 3-D. Nella fase 2-D, il giocatore controlla un elicottero. Nella fase 3-D, il giocatore comanda un jet da combattimento. Ajax presenta una grafica impressionante piena di effetti di rotazione e ridimensionamento (alcuni potrebbero dare un po' di vertigini, però!), una solida colonna sonora e un eccellente controllo del gioco. Altamente raccomandato per tutti gli appassionati di sparatutto!
akkaarrh	Il gioco stesso è un gioco di astronave controllato con una trackball. La tua astronave si trova al centro dello schermo e controlli un cursore che rappresenta i sistemi d'arma della nave. La cosa più interessante di questo gioco è il fatto che ha un pulsante di zoom che ti permette di ingrandire l'area più vicina alla nave.
aladmdb	Versione arcade non ufficiale della versione giapponese Sega Mega Drive.
alcon	Nel 2059, l'organizzazione ALCON vi ha affidato il ruolo di pilota dello Slap Fighter per sconfiggere gli alieni che occupano il pianeta Orac. La caratteristica principale del gioco è il suo sistema di raccolta. Si raccolgono le stelle dai rottami fumanti dei nemici e poi si sceglie il potenziamento desiderato: una stella dà uno scudo, due stelle danno potenza di tiro, tre stelle danno potenza di tiro laterale, quattro stelle danno potenziamenti alle ali, cinque stelle danno una bomba, sei stelle danno potenza di tiro laser, sette stelle danno missili guidati e otto stelle danno potenziamenti allo scudo. Il missile guidato è probabilmente l'arma più potente.
alexkidd	Alex Kidd: The Lost Stars presenta Alex Kidd e Stella (controllati dal giocatore 2) alla ricerca dei dodici segni zodiacali. La missione di Alex è correre attraverso ogni livello, abbattendo i nemici e ottenere le sei sfere miracolose. Queste palle sono nascoste all'interno di luoghi insoliti come uova d'oro, la nave Fantasy Zone fuori uso, conchiglie, regali di Natale, zucche e campane da scrivania. I livelli includono Toy World, Machine World, il World of Make Believe, Water World e Monster World.
alibaba	Ali Baba and 40 Thieves è un gioco arcade in cui il giocatore deve utilizzare un joystick a quattro vie per prendere il controllo dell'omonimo Ali Baba che deve respingere e uccidere i quaranta ladri mentre cercano di rubare i suoi soldi; all'inizio del gioco, Ali Baba entra nella stanza nella parte superiore dello schermo mentre il testo &quot;Apri sesamo&quot; appare sopra di lui, afferra i sette sacchi di denaro e li porta nella stanza nella parte inferiore dello schermo. Ora dovrà colpire ciascuno dei quaranta ladri mentre entrano nella stanza - ma se uno di loro dovesse arrivare nella stanza nella parte inferiore dello schermo, raccoglierà uno dei sette sacchi di denaro e cercherà di riportarlo nella stanza nella parte superiore dello schermo. Se i ladri portano tutti e sette i sacchetti di denaro in cima allo schermo, costerà ad Ali Baba una vita; Ma, se &quot;colpisce&quot; tutti e quaranta i ladri senza che ciò accada (tranne quello rosso grande e invulnerabile), procederà al livello successivo.
alien3	Alien3 la pistola fa parte della seconda serie di giochi (terminator II per esempio) dove il giocatore spara con una riproduzione di una mitragliatrice. Come prima di lui Operazione lupo. Beh, burbero e quasi senza tempi morti, sterminerai molti alieni, e ho urlato e ho urlato, tramite mitragliatrice, lanciafiamme, granate, Celine Dion ... Ad ogni modo, un antenato di giochi come Virtua Cop, Time Crisis e House of the Dead.
alienfnt	I Triclops hanno invaso la Terra con un semplice piano: l'eradicazione di tutta la vita umana! Diventa un comandante di carri armati e annienta gli invasori alieni, oppure unisciti alla Guardia d'élite Triclops e schiaccia ogni feccia umana che si frappone. Indipendentemente dalla parte che scegli, avrai abbastanza armi per distruggere completamente i tuoi nemici. Una squadra deciderà il destino del globo!
